LITH_ID,WELL_INFO_ID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_DESCRIPTION,Texture_Qualifier,Secondary_Texture_Modifier,Primary_Texture_Modifier,Texture,Color_Qualifier,Primary_Color,Secondary_Color,Classification,DATA_SOURCE
345665,18227,1,,,-199586.4658,390016.0759,862.772976,0,9.144,Gravel,,,,gravel,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345666,18227,1,,,-199586.4658,390016.0759,862.772976,9.144,28.956,Gravel,,,,gravel,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345667,18227,1,,,-199586.4658,390016.0759,862.772976,28.956,31.3944,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345668,18227,1,,,-199586.4658,390016.0759,862.772976,31.3944,48.768,Gravel,,,,gravel,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345669,18227,1,,,-199586.4658,390016.0759,862.772976,48.768,51.2064,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345670,18227,1,,,-199586.4658,390016.0759,862.772976,51.2064,67.056,Gravel,,,,gravel,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345671,18228,MW-1,,,-238640.3695,402272.2415,826.898016,0,6.7056,brown silty sandy gravel,,sandy,silty,gravel,,brown,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345672,18229,MW-3,,,-238640.3695,402272.2415,826.898016,0,3.6576,brown silty sandy clay,,sandy,silty,clay,,brown,,fine,DWR: OSWCR: Geologic Logs - Free Form
345673,18229,MW-3,,,-238640.3695,402272.2415,826.898016,3.6576,7.3152,brown silty sandy gravel,,sandy,silty,gravel,,brown,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345674,18230,MW-2,,,-238640.3695,402272.2415,826.898016,0,7.3152,brown silty sandy gravel,,sandy,silty,gravel,,brown,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345675,18231,1,,,-203555.4651,373691.246,1374.12984,0,0.3048,TOP SOIL,,,,top soil,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345676,18231,1,,,-203555.4651,373691.246,1374.12984,0.3048,22.86,RED CLAY & BOULDERS.,,,bouldery,clay,,red,,fine,DWR: OSWCR: Geologic Logs - Free Form
345677,18231,1,,,-203555.4651,373691.246,1374.12984,22.86,48.768,RED CLAY/FRACTURED GRANITE.,fractured,,rocky,clay,,red,,fine,DWR: OSWCR: Geologic Logs - Free Form
345678,18231,1,,,-203555.4651,373691.246,1374.12984,48.768,62.484,"DECOMPOSED GRANITE, FINE TO COURSE.",decomposed,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345679,18232,1,,,-201137.2962,378085.1832,1197.921912,0,30.48,RED BROWN CLAY & GRAVEL.,,,gravelly,clay,,red,brown,fine,DWR: OSWCR: Geologic Logs - Free Form
345680,18232,1,,,-201137.2962,378085.1832,1197.921912,30.48,60.96,TAN CLAY IN ANDESITE.,,,rocky,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345681,18232,1,,,-201137.2962,378085.1832,1197.921912,60.96,94.488,ANDESITE GRAVEL & SAND.,,sandy,gravelly,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345682,18232,1,,,-201137.2962,378085.1832,1197.921912,94.488,104.2416,SAURATED GREY GRAVEL.,,,,gravel,,gray,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345683,18233,,,,-165348.1147,422142.0027,1300.41396,0,22.2504,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345684,18233,,,,-165348.1147,422142.0027,1300.41396,22.2504,44.196,Sand,,,,sand,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345685,18234,1,,,-188240.3951,394214.0356,1182.849552,0,12.4968,Sand,,,,sand,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345686,18234,1,,,-188240.3951,394214.0356,1182.849552,12.4968,20.1168,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345687,18234,1,,,-188240.3951,394214.0356,1182.849552,20.1168,27.432,Sand,,,,sand,,,,coarse,DWR: OSWCR: Geologic Logs - Quick Pick
345688,18234,1,,,-188240.3951,394214.0356,1182.849552,27.432,33.528,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345689,18234,1,,,-188240.3951,394214.0356,1182.849552,33.528,179.832,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345690,18234,1,,,-188240.3951,394214.0356,1182.849552,179.832,188.976,Rock,,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Quick Pick
345691,18235,,,,-248614.8528,402463.8693,863.400864,0,1.524,topsoil,,,,top soil,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345692,18235,,,,-248614.8528,402463.8693,863.400864,1.524,4.572,tan clay,,,,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345693,18235,,,,-248614.8528,402463.8693,863.400864,4.572,5.1816,boulders,,,,boulders,,,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345694,18235,,,,-248614.8528,402463.8693,863.400864,5.1816,5.7912,red clay,,,,clay,,red,,fine,DWR: OSWCR: Geologic Logs - Free Form
345695,18235,,,,-248614.8528,402463.8693,863.400864,5.7912,7.9248,"sand, gravel and boulders",,bouldery,gravelly,sand,,,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345696,18235,,,,-248614.8528,402463.8693,863.400864,7.9248,9.144,tan clay,,,,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345697,18235,,,,-248614.8528,402463.8693,863.400864,9.144,11.5824,layers of tan clay and gravel,,,gravelly,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345698,18235,,,,-248614.8528,402463.8693,863.400864,11.5824,12.8016,fractured tan rock,fractured,,,rock,,tan,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345699,18235,,,,-248614.8528,402463.8693,863.400864,12.8016,18.288,black shale,,,,shale,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345700,18236,1,,,-194327.9638,402040.8632,905.152368,0,0.6096,TOP SOIL,,,,top soil,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345701,18236,1,,,-194327.9638,402040.8632,905.152368,0.6096,6.096,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345702,18236,1,,,-194327.9638,402040.8632,905.152368,6.096,10.668,BROWN BASALT,,,,rock,,brown,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345703,18236,1,,,-194327.9638,402040.8632,905.152368,10.668,22.86,BLACK FRACTURED BASALT,fractured,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345704,18236,1,,,-194327.9638,402040.8632,905.152368,22.86,36.576,BROWN FRACTURED BASALT,fractured,,,rock,,brown,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345705,18236,1,,,-194327.9638,402040.8632,905.152368,36.576,67.056,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345706,18236,1,,,-194327.9638,402040.8632,905.152368,67.056,115.824,FRACTURED BASALT (NO RETURNS),fractured,,,rock,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345707,18236,1,,,-194327.9638,402040.8632,905.152368,115.824,121.92,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345708,18236,1,,,-194327.9638,402040.8632,905.152368,121.92,129.54,BLACK BASALT W/ BLUE CLAY,,,clayey,rock,,black,blue,n/a,DWR: OSWCR: Geologic Logs - Free Form
345709,18236,1,,,-194327.9638,402040.8632,905.152368,129.54,147.828,BLACK BASALT (SATURATED),,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345710,18237,1,,,-198547.0437,406036.8544,837.761088,0,0.6096,TOP SOIL,,,,top soil,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345711,18237,1,,,-198547.0437,406036.8544,837.761088,0.6096,5.4864,BROWN CLAY W LAVA ROCKS,lava,rocky,rocky,clay,,brown,,fine,DWR: OSWCR: Geologic Logs - Free Form
345712,18237,1,,,-198547.0437,406036.8544,837.761088,5.4864,22.86,BLACK BASALT FRACTURED ZONES,fractured,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345713,18237,1,,,-198547.0437,406036.8544,837.761088,22.86,38.1,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345714,18237,1,,,-198547.0437,406036.8544,837.761088,38.1,39.624,BROWN BASALT,,,,rock,,brown,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345715,18237,1,,,-198547.0437,406036.8544,837.761088,39.624,54.2544,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345716,18237,1,,,-198547.0437,406036.8544,837.761088,54.2544,54.864,BROWN / RED SAND VOLCANIC,volcanic,,rocky,sand,,brown,red,coarse,DWR: OSWCR: Geologic Logs - Free Form
345717,18238,1,,,-199331.9904,405681.6123,826.568832,0,24.384,PRE DRILLED OLD WELL,,,,unknown,,,,unknown,DWR: OSWCR: Geologic Logs - Free Form
345718,18238,1,,,-199331.9904,405681.6123,826.568832,24.384,35.9664,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345719,18239,,,,-241732.0448,405549.2548,835.246488,0,1.8288,topsoil,,,,top soil,,,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345720,18239,,,,-241732.0448,405549.2548,835.246488,1.8288,9.144,tan clay,,,,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345721,18239,,,,-241732.0448,405549.2548,835.246488,9.144,10.668,layers of tan clay and gravel,,,gravelly,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345722,18239,,,,-241732.0448,405549.2548,835.246488,10.668,12.192,red clay,,,,clay,,red,,fine,DWR: OSWCR: Geologic Logs - Free Form
345723,18239,,,,-241732.0448,405549.2548,835.246488,12.192,30.48,layers of tan clay with gravel,,,gravelly,clay,,tan,,fine,DWR: OSWCR: Geologic Logs - Free Form
345724,18239,,,,-241732.0448,405549.2548,835.246488,30.48,44.196,grey shale,,,,shale,,gray,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345725,18239,,,,-241732.0448,405549.2548,835.246488,44.196,45.72,fractured grey shale,fractured,,,shale,,gray,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345726,18239,,,,-241732.0448,405549.2548,835.246488,45.72,48.768,gray shale,,,,shale,,gray,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345727,18240,1,,,-194832.4793,398412.3451,929.079168,0,0.6096,SAND,,,,sand,,,,coarse,DWR: OSWCR: Geologic Logs - Free Form
345728,18240,1,,,-194832.4793,398412.3451,929.079168,0.6096,17.6784,BLACK BASALT,,,,rock,,black,,n/a,DWR: OSWCR: Geologic Logs - Free Form
345729,18240,1,,,-194832.4793,398412.3451,929.079168,17.6784,27.432,RED BASALT,,,,rock,,red,,n/a,DWR: OSWCR: Geologic Logs - Free Form
