Well,Row,Column,X,Y,Z,Layer1
30477,96,13,501179.2590,4605750.603,869.197,3.55792
30478,96,13,501179.2590,4605750.603,864.556,3.54587
30479,96,13,501179.2590,4605750.603,859.274,3.52754
30480,96,13,501179.2590,4605750.603,853.264,3.51572
30481,96,13,501179.2590,4605750.603,846.427,5.82127
30482,96,13,501179.2590,4605750.603,838.646,6.69084
30483,96,13,501185.1296,4605794.979,887.350,4.77828
30484,96,13,501185.1296,4605794.979,885.212,4.77996
30485,96,13,501185.1296,4605794.979,882.779,4.78332
30486,96,13,501185.1296,4605794.979,880.010,4.78749
30487,96,13,501185.1296,4605794.979,876.861,4.79082
30488,96,13,501185.1296,4605794.979,873.276,4.79414
30489,96,13,501185.1296,4605794.979,869.197,3.25848
30490,96,13,501185.1296,4605794.979,864.556,3.22645
30491,96,13,501185.1296,4605794.979,859.274,3.19335
30492,96,13,501185.1296,4605794.979,853.264,4.39334
30493,96,13,501185.1296,4605794.979,846.427,6.29877
30494,96,13,501185.1296,4605794.979,838.646,7.06133
30495,95,13,501192.4988,4605839.340,884.610,4.94378
30496,95,13,501192.4988,4605839.340,882.472,4.94378
30497,95,13,501192.4988,4605839.340,880.039,4.94450
30498,95,13,501192.4988,4605839.340,877.270,4.94450
30499,95,13,501192.4988,4605839.340,874.120,4.94378
30500,95,13,501192.4988,4605839.340,870.536,4.92725
30501,95,13,501192.4988,4605839.340,866.457,3.91721
30502,95,13,501192.4988,4605839.340,861.816,2.84607
30503,95,13,501192.4988,4605839.340,856.534,2.84200
30504,95,13,501192.4988,4605839.340,850.524,5.83977
30505,95,13,501201.0978,4605883.301,884.610,4.99383
30506,95,13,501201.0978,4605883.301,882.472,4.99451
30507,95,13,501201.0978,4605883.301,880.039,4.99518
30508,95,13,501201.0978,4605883.301,877.270,4.99518
30509,95,13,501201.0978,4605883.301,874.120,4.99451
30510,95,13,501201.0978,4605883.301,870.536,4.98907
30511,95,13,501201.0978,4605883.301,866.457,4.08497
30512,95,13,501201.0978,4605883.301,861.816,2.77695
30513,95,13,501201.0978,4605883.301,856.534,2.77820
30514,95,13,501201.0978,4605883.301,850.524,5.84788
30515,95,13,501210.4123,4605926.847,884.610,4.87290
30516,95,13,501210.4123,4605926.847,882.472,4.87367
30517,95,13,501210.4123,4605926.847,880.039,4.87443
30518,95,13,501210.4123,4605926.847,877.270,4.87672
30519,95,13,501210.4123,4605926.847,874.120,4.87825
30520,95,13,501210.4123,4605926.847,870.536,4.87901
30521,95,13,501210.4123,4605926.847,866.457,3.71113
30522,95,13,501210.4123,4605926.847,861.816,2.77259
30523,95,13,501210.4123,4605926.847,856.534,2.76506
30524,95,13,501210.4123,4605926.847,850.524,5.77486
30525,94,13,501219.8825,4605970.399,881.980,4.75875
30526,94,13,501219.8825,4605970.399,879.842,4.75961
30527,94,13,501219.8825,4605970.399,877.409,4.76132
30528,94,13,501219.8825,4605970.399,874.640,4.76303
30529,94,13,501219.8825,4605970.399,871.490,4.76303
30530,94,13,501219.8825,4605970.399,867.906,4.70411
30531,94,13,501219.8825,4605970.399,863.827,2.96062
30532,94,13,501219.8825,4605970.399,859.186,2.94654
30533,94,13,501219.8825,4605970.399,853.904,2.94022
30534,94,13,501219.8825,4605970.399,847.894,5.90971
30535,94,13,501228.9386,4606014.218,881.980,4.63181
30536,94,13,501228.9386,4606014.218,879.842,4.63376
30537,94,13,501228.9386,4606014.218,877.409,4.63667
30538,94,13,501228.9386,4606014.218,874.640,4.63957
30539,94,13,501228.9386,4606014.218,871.490,4.64054
30540,94,13,501228.9386,4606014.218,867.906,3.96897
30541,94,13,501228.9386,4606014.218,863.827,2.76317
30542,94,13,501228.9386,4606014.218,859.186,2.75557
30543,94,13,501228.9386,4606014.218,853.904,3.49317
30544,94,13,501228.9386,4606014.218,847.894,6.10435
30545,93,13,501237.4265,4606058.239,879.490,4.62301
30546,93,13,501237.4265,4606058.239,877.352,4.62301
30547,93,13,501237.4265,4606058.239,874.919,4.62301
30548,93,13,501237.4265,4606058.239,872.150,4.62203
30549,93,13,501237.4265,4606058.239,869.000,4.60817
30550,93,13,501237.4265,4606058.239,865.416,3.56218
30551,93,13,501237.4265,4606058.239,861.337,2.98770
30552,93,13,501237.4265,4606058.239,856.696,2.98011
30553,93,13,501237.4265,4606058.239,851.414,2.98113
30554,93,13,501237.4265,4606058.239,845.404,5.91242
30555,93,13,501245.7048,4606102.472,879.490,4.41219
30556,93,13,501245.7048,4606102.472,877.352,4.41256
30557,93,13,501245.7048,4606102.472,874.919,4.41304
30558,93,13,501245.7048,4606102.472,872.150,4.41256
30559,93,13,501245.7048,4606102.472,869.000,4.39321
30560,93,13,501245.7048,4606102.472,865.416,2.95699
30561,93,13,501245.7048,4606102.472,861.337,2.94391
30562,93,13,501245.7048,4606102.472,856.696,2.93066
30563,93,13,501245.7048,4606102.472,851.414,3.71698
30564,93,13,501245.7048,4606102.472,845.404,5.65319
30565,93,13,501245.7048,4606102.472,838.567,6.38722
30566,92,13,501254.1226,4606146.241,877.830,4.23469
30567,92,13,501254.1226,4606146.241,875.692,4.23440
30568,92,13,501254.1226,4606146.241,873.259,4.23367
30569,92,13,501254.1226,4606146.241,870.490,4.23149
30570,92,13,501254.1226,4606146.241,867.341,4.00022
30571,92,13,501254.1226,4606146.241,863.756,3.00717
30572,92,13,501254.1226,4606146.241,859.677,2.99773
30573,92,13,501254.1226,4606146.241,855.036,2.98971
30574,92,13,501254.1226,4606146.241,849.754,3.70401
30575,92,13,501254.1226,4606146.241,843.745,5.52106
30576,92,13,501254.1226,4606146.241,836.907,6.24028
30577,92,13,501262.4512,4606188.879,877.830,4.07363
30578,92,13,501262.4512,4606188.879,875.692,4.07329
30579,92,13,501262.4512,4606188.879,873.259,4.07227
30580,92,13,501262.4512,4606188.879,870.490,4.06988
30581,92,13,501262.4512,4606188.879,867.341,3.79166
30582,92,13,501262.4512,4606188.879,863.756,3.13940
30583,92,13,501262.4512,4606188.879,859.677,3.13114
30584,92,13,501262.4512,4606188.879,855.036,3.12544
30585,92,13,501262.4512,4606188.879,849.754,3.58380
30586,92,13,501262.4512,4606188.879,843.745,5.31025
30587,92,13,501262.4512,4606188.879,836.907,6.01835
30588,92,13,501262.4512,4606188.879,829.126,6.48142
30589,91,13,501269.5877,4606230.229,876.310,3.82842
30590,91,13,501269.5877,4606230.229,874.172,3.82864
30591,91,13,501269.5877,4606230.229,871.739,3.82799
30592,91,13,501269.5877,4606230.229,868.970,3.82538
30593,91,13,501269.5877,4606230.229,865.820,3.47507
30594,91,13,501269.5877,4606230.229,862.236,3.45789
30595,91,13,501269.5877,4606230.229,858.157,3.43334
30596,91,13,501269.5877,4606230.229,853.515,3.40950
30597,91,13,501269.5877,4606230.229,848.234,3.39752
30598,91,13,501269.5877,4606230.229,842.224,4.67376
30599,91,13,501269.5877,4606230.229,835.386,5.66157
30600,91,13,501269.5877,4606230.229,827.605,6.23872
30601,91,13,501274.1034,4606271.056,876.310,3.73242
30602,91,13,501274.1034,4606271.056,874.172,3.72762
30603,91,13,501274.1034,4606271.056,871.739,3.71795
30604,91,13,501274.1034,4606271.056,868.970,3.70328
30605,91,13,501274.1034,4606271.056,865.820,3.68311
30606,91,13,501274.1034,4606271.056,862.236,3.66356
30607,91,13,501274.1034,4606271.056,858.157,3.64728
30608,91,13,501274.1034,4606271.056,853.515,3.63653
30609,91,13,501274.1034,4606271.056,848.234,3.63310
30610,91,13,501274.1034,4606271.056,842.224,3.95986
30611,91,13,501274.1034,4606271.056,835.386,4.76388
30612,91,13,501274.1034,4606271.056,827.605,5.25070
30613,91,13,501274.1034,4606271.056,818.751,5.58350
30614,91,13,501274.1034,4606271.056,808.679,6.12403
30615,91,13,501274.1034,4606271.056,797.219,6.12796
30616,91,13,501274.1034,4606271.056,784.174,6.13123
30617,91,13,501274.8034,4606312.138,876.310,3.76861
30618,91,13,501274.8034,4606312.138,874.172,3.76792
30619,91,13,501274.8034,4606312.138,871.739,3.76677
30620,91,13,501274.8034,4606312.138,868.970,3.76515
30621,91,13,501274.8034,4606312.138,865.820,3.76422
30622,91,13,501274.8034,4606312.138,862.236,3.76306
30623,91,13,501274.8034,4606312.138,858.157,3.76677
30624,91,13,501274.8034,4606312.138,853.515,3.77368
30625,91,13,501274.8034,4606312.138,848.234,3.78169
30626,91,13,501274.8034,4606312.138,842.224,3.92770
30627,91,13,501274.8034,4606312.138,835.386,4.60916
30628,91,13,501274.8034,4606312.138,827.605,4.85437
30629,91,13,501274.8034,4606312.138,818.751,5.13697
30630,91,13,501274.8034,4606312.138,808.679,5.78444
30631,91,13,501274.8034,4606312.138,797.219,5.86958
30632,91,13,501274.8034,4606312.138,784.174,5.87605
30633,91,13,501274.8034,4606312.138,769.329,5.88109
30634,90,13,501271.3778,4606353.403,875.130,3.76607
30635,90,13,501271.3778,4606353.403,872.992,3.76653
30636,90,13,501271.3778,4606353.403,870.559,3.76769
30637,90,13,501271.3778,4606353.403,867.790,3.77023
30638,90,13,501271.3778,4606353.403,864.640,3.77506
30639,90,13,501271.3778,4606353.403,861.056,3.78396
30640,90,13,501271.3778,4606353.403,856.977,3.79661
30641,90,13,501271.3778,4606353.403,852.336,3.81021
30642,90,13,501271.3778,4606353.403,847.054,3.82144
30643,90,13,501271.3778,4606353.403,841.044,4.56174
30644,90,13,501271.3778,4606353.403,834.207,4.73532
30645,90,13,501271.3778,4606353.403,826.426,4.88204
30646,90,13,501271.3778,4606353.403,817.572,5.16250
30647,90,13,501271.3778,4606353.403,807.499,5.73431
30648,90,13,501271.3778,4606353.403,796.039,6.02417
30649,90,13,501271.3778,4606353.403,782.994,6.07374
30650,90,13,501271.3778,4606353.403,768.149,6.08518
30651,90,13,501264.3978,4606394.554,875.130,3.74620
30652,90,13,501264.3978,4606394.554,872.992,3.74691
30653,90,13,501264.3978,4606394.554,870.559,3.74903
30654,90,13,501264.3978,4606394.554,867.790,3.75350
30655,90,13,501264.3978,4606394.554,864.640,3.76120
30656,90,13,501264.3978,4606394.554,861.056,3.77414
30657,90,13,501264.3978,4606394.554,856.977,3.79166
30658,90,13,501264.3978,4606394.554,852.336,3.80799
30659,90,13,501264.3978,4606394.554,847.054,4.15763
30660,90,13,501264.3978,4606394.554,841.044,4.72562
30661,90,13,501264.3978,4606394.554,834.207,4.76899
30662,90,13,501264.3978,4606394.554,826.426,4.85981
30663,90,13,501264.3978,4606394.554,817.572,5.10776
30664,90,13,501264.3978,4606394.554,807.499,5.16650
30665,90,13,501264.3978,4606394.554,796.039,6.00141
30666,90,13,501264.3978,4606394.554,782.994,6.03189
30667,90,13,501264.3978,4606394.554,768.149,6.04192
30668,89,13,501255.5630,4606434.645,873.480,3.68688
30669,89,13,501255.5630,4606434.645,871.342,3.69337
30670,89,13,501255.5630,4606434.645,868.909,3.70574
30671,89,13,501255.5630,4606434.645,866.140,3.72256
30672,89,13,501255.5630,4606434.645,862.990,3.74289
30673,89,13,501255.5630,4606434.645,859.406,3.76515
30674,89,13,501255.5630,4606434.645,855.327,3.78714
30675,89,13,501255.5630,4606434.645,850.686,3.80355
30676,89,13,501255.5630,4606434.645,845.404,4.25887
30677,89,13,501255.5630,4606434.645,839.394,4.77407
30678,89,13,501255.5630,4606434.645,832.557,4.79579
30679,89,13,501255.5630,4606434.645,824.775,4.86291
30680,89,13,501255.5630,4606434.645,815.922,5.12158
30681,89,13,501255.5630,4606434.645,805.849,5.14517
30682,89,13,501255.5630,4606434.645,794.389,5.93065
30683,89,13,501255.5630,4606434.645,781.344,5.94882
30684,89,13,501255.5630,4606434.645,766.499,5.95920
30685,89,13,501246.8085,4606473.674,873.480,3.60169
30686,89,13,501246.8085,4606473.674,871.342,3.60957
30687,89,13,501246.8085,4606473.674,868.909,3.62354
30688,89,13,501246.8085,4606473.674,866.140,3.64284
30689,89,13,501246.8085,4606473.674,862.990,3.66510
30690,89,13,501246.8085,4606473.674,859.406,3.68688
30691,89,13,501246.8085,4606473.674,855.327,3.70770
30692,89,13,501246.8085,4606473.674,850.686,3.80955
30693,89,13,501246.8085,4606473.674,845.404,4.32783
30694,89,13,501246.8085,4606473.674,839.394,4.98086
30695,89,13,501246.8085,4606473.674,832.557,5.07954
30696,89,13,501246.8085,4606473.674,824.775,5.13167
30697,89,13,501246.8085,4606473.674,815.922,5.38128
30698,89,13,501246.8085,4606473.674,805.849,5.38953
30699,89,13,501246.8085,4606473.674,794.389,5.40133
30700,89,13,501246.8085,4606473.674,781.344,5.41031
